"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00001-L11","CERTIFICATES, REGULA","            -L11","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00001-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00002-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00003-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00004-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00005-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00006-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00007-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00008-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00009-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00010-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00011-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-01-00012-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","  SRVC","        ","No  ","12/30/2014","60","0","10/31/2014","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-02-SEG0A-L06","REPORT, IN-PLANT TES","            -L06","1","1","0","1","18","100163","No  ","07/14/2015","60","0","05/15/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-02-SEGAB-L47","GOVERNMENT INSPECTIO","            -L47","1","1","0","1","9","100163","No  ","07/16/2015","60","0","05/17/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","161","161-02-SEGAB-L68","CERTIFICATES, VENDOR","            -L68","1","1","0","1","9","100163","No  ","07/16/2015","123","0","03/15/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-820","SCREW, CAP, HEX HD, ","610305-000000022","2","2","1","1","61","100443","No  ","11/11/2015","7","0","11/04/2015","EA ","0","0","0","2","1","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-823","WASHER, 316 CRES, 1/","610305-000000025","6","6","1","5","61","100443","No  ","11/11/2015","7","0","11/04/2015","EA ","0","0","0","6","1","5"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-838","JOINING PLATE, LOWER","610305-000000040","1","1","0","1","61","100443","No  ","11/11/2015","365","0","11/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-839","JOINING PLATE, UPPER","610305-000000041","1","1","0","1","61","100443","No  ","11/11/2015","365","0","11/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-840","SCREW, FLAT HD., SOC","610305-000000042","28","28","0","28","61","100443","No  ","11/11/2015","365","0","11/11/2014","EA ","0","0","0","28","0","28"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-841","FILLER PLATE, LOWER,","610305-000000043","1","1","0","1","61","100443","No  ","11/11/2015","365","0","11/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-842","FILLER PLATE, UPPER,","610305-000000044","1","1","0","1","61","100443","No  ","11/11/2015","365","0","11/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-843","SCREW, CAP, SOC. HD.","610305-000000045","4","4","0","4","61","100443","No  ","11/11/2015","365","0","11/11/2014","EA ","0","0","0","4","0","4"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-844","JOINING PLATE, LOWER","610305-000000046","1","1","0","1","61","100443","No  ","11/11/2015","365","0","11/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-872","LOGIC BOX, FOR SLIDI","610305-000000074","2","2","1","1","61","100443","No  ","06/03/2015","365","0","06/03/2014","EA ","0","0","0","2","1","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-873","SCREW, CAP, SOC. HD.","610305-000000075","46","46","16","30","61","100443","No  ","09/09/2015","360","0","09/14/2014","EA ","0","0","0","46","16","30"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-873","SCREW, CAP, SOC. HD.","610305-000000075","46","46","16","30","61","100443","No  ","09/09/2015","360","0","09/14/2014","EA ","0","0","0","46","16","30"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-875","SMALL WEDGE, BRONZE ","610305-000000077","4","4","2","2","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","4","2","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-876","MEDUIM WEDGE, BRONZE","610305-000000078","4","4","2","2","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","4","2","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-877","LARGE WEDGE, BRONZE ","610305-000000079","4","4","2","2","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","4","2","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-878","SCREW, CAP, SOC. HD.","610305-000000080","32","32","16","16","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","32","16","16"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-879","CENTER WEDGE, BRONZE","610305-000000081","4","4","2","2","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","4","2","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-882","UPPER PANEL STOP, 1-","610305-000000083","4","4","0","4","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","4","0","4"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-883","UPPER PANEL STOP, 1-","610305-000000084","6","6","0","6","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","6","0","6"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-884","UPPER PANEL STOP, 7/","610305-000000085","6","6","0","6","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","6","0","6"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-886","SUPPORT GUSSET, 3/8""","610305-000000088","2","2","0","2","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-887","SUPPORT GUSSET FLANG","610305-000000089","2","2","0","2","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-893","PANEL GUSSET, 3/4"" T","610305-000000096","4","4","0","4","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","4","0","4"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-895","SMALL BOTTOM PANEL S","610305-000000098","2","2","0","2","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-896","SOCKET BOTTOM, 316 S","610305-000000099","10","10","0","10","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","10","0","10"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-897","SOCKET RIGHTSIDE, 31","610305-000000100","10","10","0","10","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","10","0","10"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-898","SOCKET LEFTSIDE, 316","610305-000000101","10","10","0","10","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","10","0","10"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-899","SOCKET BAR, 316 SSTL","610305-000000102","10","10","0","10","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","10","0","10"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-901","PANEL STIFFENER, GR ","610305-000000104","4","4","0","4","61","100443","No  ","11/11/2015","360","0","11/16/2014","EA ","0","0","0","4","0","4"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-905","SHEAVE, SPACER, FOR ","610305-000000110","2","2","0","2","61","100443","No  ","11/11/2015","56","0","09/16/2015","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-L31","CERTIFICATE, CALIBRA","            -L31","1","1","0","1","61","100443","No  ","11/11/2015","120","0","07/14/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00001-L68","CERTIFICATES, VENDOR","            -L68","1","1","0","1","61","100443","No  ","11/11/2015","123","0","07/11/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-802","FRAME, DOOR, STBD SI","610305-000000116","1","1","0","1","61","100443","No  ","05/11/2015","120","0","01/11/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-806","WEDGE, SMALL, FOR RC","610305-000000120","4","4","1","3","61","100443","No  ","09/09/2015","25","0","08/15/2015","EA ","0","0","0","4","1","3"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-807","WEDGE, MEDIUM, FOR R","610305-000000121","4","4","0","4","61","100443","No  ","09/09/2015","25","0","08/15/2015","EA ","0","0","0","4","0","4"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-809","WEDGE, SCREWS, FOR R","610305-000000123","32","32","0","32","61","100443","No  ","09/09/2015","10","0","08/30/2015","EA ","0","0","0","32","0","32"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-816","DOOR SEAL, O-RING, F","610305-000000130","2","2","1","1","61","100443","No  ","09/09/2015","10","0","08/30/2015","EA ","0","0","0","2","1","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-824","SLIDE PLATE, NAVAL B","610305-000000138","2","2","1","1","61","100443","No  ","09/09/2015","21","0","08/19/2015","EA ","0","0","0","2","1","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-827","SCREW, CAP, HEX HD, ","610305-000000141","6","6","4","2","61","100443","No  ","09/09/2015","7","0","09/02/2015","EA ","0","0","0","6","4","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-838","JOINING PLATE, LOWER","610305-000000152","1","1","0","1","61","100443","No  ","05/11/2015","365","0","05/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-839","JOINING PLATE, LOWER","610305-000000153","1","1","0","1","61","100443","No  ","05/11/2015","365","0","05/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-840","JOINING PLATE, UPPER","610305-000000154","1","1","0","1","61","100443","No  ","05/11/2015","365","0","05/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-841","SCREW, FLAT HD., SOC","610305-000000155","24","24","0","24","61","100443","No  ","05/11/2015","365","0","05/11/2014","EA ","0","0","0","24","0","24"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-842","FILLER PLATE, LOWER,","610305-000000156","1","1","0","1","61","100443","No  ","05/11/2015","365","0","05/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-843","FILLER PLATE, UPPER,","610305-000000157","1","1","0","1","61","100443","No  ","05/11/2015","365","0","05/11/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-844","SCREW, CAP, SOC. HD.","610305-000000158","4","4","0","4","61","100443","No  ","05/11/2015","365","0","05/11/2014","EA ","0","0","0","4","0","4"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-874","SHUT OFF VALVE, FOR ","610305-000000189","2","2","0","2","61","100443","No  ","09/09/2015","123","0","05/09/2015","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-875","WIDE GUSSET, 3/8"" TH","610305-000000190","10","10","8","2","61","100443","No  ","05/11/2015","123","0","01/08/2015","EA ","0","0","0","10","8","2"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-L08","DRAWINGS, PRELIMINAR","            -L08","1","1","0","1","61","        ","No  ","09/09/2015","60","0","07/11/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-L09","DRAWINGS, FINAL, CER","            -L09","1","1","0","1","61","        ","No  ","09/09/2015","60","0","07/11/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-L10","LIST, SHIP LOOSE PAR","            -L10","1","1","0","1","61","100443","No  ","09/09/2015","60","0","07/11/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00002-L68","CERTIFICATES, VENDOR","            -L68","1","1","0","1","61","100443","No  ","09/09/2015","123","0","05/09/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00147-L08","DRAWINGS, PRELIMINAR","            -L08","1","1","0","1","61","6908","No  ","02/29/2016","60","0","12/31/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00147-L09","DRAWINGS, FINAL, CER","            -L09","1","1","0","1","61","6908","No  ","02/29/2016","60","0","12/31/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00147-L23","RELEASE FOR MANUFACT","            -L23","1","1","0","1","61","6908","No  ","02/29/2016","60","0","12/31/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00147-L34","PROVISIONING TECH DO","            -L34","1","1","0","1","61","6908","No  ","02/29/2016","60","0","12/31/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00147-L48","TESTING, SHOCK, IAW ","            -L48","1","1","0","1","61","6908","No  ","02/29/2016","60","0","12/31/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00175-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","61","6908","No  ","11/04/2015","60","0","09/05/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00300-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","61","6908","No  ","11/04/2015","60","0","09/05/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00316-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","61","6908","No  ","12/09/2015","60","0","10/10/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00372-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","61","6908","No  ","01/20/2016","60","0","11/21/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00478-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","61","100612","No  ","10/15/2014","60","0","08/16/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00479-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","61","100612","No  ","10/15/2014","60","0","08/16/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","167","167-01-00499-L26","CERTIFICATE, IDENTIC","            -L26","1","1","0","1","61","6908","No  ","10/15/2014","60","0","08/16/2014","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","169","169-01-00006-L10","LIST, SHIP LOOSE PAR","            -L10","1","1","0","1","61","100443","No  ","09/25/2015","60","0","07/27/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","169","169-01-00006-L51","DATA, FOR WEIGHT CRI","            -L51","1","1","0","1","61","100443","No  ","09/25/2015","60","0","07/27/2015","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","169","169-01-00006-L68","CERTIFICATES, VENDOR","            -L68","1","1","0","1","61","100443","No  ","09/25/2015","123","0","05/25/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","251","251-06-GTLVR-L23","RELEASE FOR MANUFACT","            -L23","1","1","0","1","60","100979","No  ","08/17/2015","60","0","06/18/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","251","251-06-GTLVR-L50","CERTIFICATES, CONSTR","            -L50","1","1","0","1","60","100979","No  ","08/17/2015","60","0","06/18/2015","LO ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","475","259","259-05-00052-800","GUIDE LINER PADS W/F","602810-000000002","2","2","0","2","60","57497","No  ","11/26/2014","42","0","10/15/2014","LO ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","259","259-05-22009-S00","PIPE SADDLE ASSY,321","            -S00","2","2","0","2","54","105206","No  ","10/15/2014","123","0","06/14/2014","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","259","259-05-22009-S01","PIPE SADDLE ASSY,321","            -S00","2","2","0","2","54","105206","No  ","10/15/2014","123","0","06/14/2014","EA ","0","0","0","2","0","2"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8019 EBSCH, KRISTI   ","475","259","259-05-22009-S01","PIPE SADDLE ASSY,321","            -S00","2","2","0","2","54","105206","No  ","10/15/2014","123","0","06/14/2014","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","475","259","259-05-22015-S00","ANCHOR FDN ASSY, W/3","80A202-000000004","1","1","0","1","80","        ","No  ","12/22/2014","30","0","11/22/2014","EA ","0","0","0","1","0","1"
