"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8019 EBSCH, KRISTI   ","487","161","    161-01-00009","STBD OUTBOARD WATERJ","SRV521-030500090","1","1","0","1","  SRVC","106024","No  ","07/24/2018","56","0","05/29/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-01-00010","STBD INBOARD WATERJE","SRV521-030500014","1","1","0","1","  SRVC","106024","No  ","07/24/2018","56","0","05/29/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-01-00011","STBD INBOARD WATERJE","SRV521-030500015","1","1","0","1","  SRVC","106024","No  ","07/24/2018","56","0","05/29/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-01-00012","STBD INBOARD WATERJE","SRV521-030500013","1","1","0","1","  SRVC","106024","No  ","07/24/2018","56","0","05/29/2018","EA ","0","0","0","1","0","1"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
"  8019 EBSCH, KRISTI   ","487","161","    161-01-00012","STBD INBOARD WATERJE","SRV521-030500013","1","1","0","1","  SRVC","106024","No  ","07/24/2018","56","0","05/29/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-01-99999","SRVC, MACHINING WJ T","SRV521-030500095","1","1","0","1","  SRVC","103965","No  ","07/24/2018","123","0","03/23/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-02-SEG0C","CASTING - STEM BAR C","180632-000000003","1","1","0","1","18","100163","No  ","10/27/2018","140","0","06/09/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-02-SEG0D","CASTING - STEM BAR C","180632-000000004","1","1","0","1","18","100163","No  ","05/07/2019","140","0","12/18/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-02-SEGAB","ASSEMBLY CONSISTING ","090300-000000001","1","1","0","1","9","100163","No  ","11/05/2018","123","0","07/05/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-04-00003","SRVC, VENDOR, FAB WA","SRV521-030500035","7","7","0","7","  SRVC","        ","No  ","06/30/2018","0","0","06/30/2018","EA ","0","0","0","7","0","7"
"  8019 EBSCH, KRISTI   ","487","161","    161-04-00004","SERVICES, VENDOR    ","SRV521-030500036","2","2","0","2","  SRVC","100876","No  ","06/30/2018","123","0","02/27/2018","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","487","161","    161-04-00005","VENDOR SRVC, FAB WAS","SRV521-030500037","1","1","0","1","  SRVC","        ","No  ","08/25/2018","123","0","04/24/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-04-00A17","VENDOR SERVICE TO FA","SRV521-030500080","1","1","0","1","  SRVC","102946","No  ","06/30/2018","123","0","02/27/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","161","    161-04-00A18","VENDOR SERVICE TO FA","SRV521-030500079","1","1","0","1","  SRVC","102946","No  ","06/30/2018","123","0","02/27/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00001","DOOR, WBMZ/RC2 SLIDI","610305-000000001","1","1","0","1","61","100443","No  ","06/09/2019","182","0","12/09/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00002","DOOR RC1/RC2 SLIDING","610305-000000113","1","1","0","1","61","100443","No  ","06/01/2019","123","0","01/29/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00104","DOOR,STL, WTRTT, RH,","610317-000000002","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00107","DOOR, AL, WTRTT, LH,","610316-000000002","1","1","0","1","61","6908","No  ","05/18/2019","56","0","03/23/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00108","DOOR, AL, WTRTT, RH,","610317-000000003","1","1","0","1","61","6908","No  ","05/18/2019","56","0","03/23/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00110","DOOR, STL, QAWTRTT, ","610319-000000003","1","1","0","1","61","6908","No  ","06/01/2019","56","0","04/06/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00112","DOOR, STL, QA WTRTT,","610319-000000004","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00113","DOOR, AL, QA WTRTT, ","610318-000000001","1","1","0","1","61","6908","No  ","05/28/2019","56","0","04/02/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00120","DOOR,AL,QAAT,RH,660M","610319-000000005","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00123","DOOR, MAFO, LH, 660M","610318-000000002","2","2","0","2","61","104084","No  ","04/16/2019","120","0","12/17/2018","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00124","DOOR, AL, WTRTT, RH,","610317-000000004","1","1","0","1","61","6908","No  ","05/28/2019","56","0","04/02/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00126","DOOR, AL, QA WTRTT, ","610318-000000004","1","1","0","1","61","6908","No  ","12/31/2019","56","0","11/05/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00127","DOOR, STL, QA WTRTT,","610318-000000005","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00128","DOOR, STL, QA WTRTT,","610319-000000006","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00131","DOOR, LH,STL, WT 660","610316-000000003","1","1","0","1","61","6908","No  ","04/16/2019","120","0","12/17/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00133","DOOR, AL, QA WTRTT, ","610319-000000007","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00134","DOOR, STL, QA  WTRTT","610319-000000008","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00135","DOOR, AL, RH, 762MM ","610319-000000009","1","1","0","1","61","104084","No  ","05/28/2019","120","0","01/28/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00141","DOOR, AL, QA WTRTT, ","610318-000000006","1","1","0","1","61","6908","No  ","05/28/2019","56","0","04/02/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00142","DOOR, AL, QA WTRTT, ","610318-000000007","1","1","0","1","61","6908","No  ","03/16/2019","56","0","01/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00147","DOOR, RH,STL, WT 660","610317-000000011","4","4","0","4","61","6908","No  ","05/18/2019","56","0","03/23/2019","EA ","0","0","0","4","0","4"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00153","DOOR, AL, QAAT, LH, ","610318-000000008","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00154","DOOR, AL, AT, RH, 66","610317-000000008","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00156","DOOR, AL, QAAT, RH, ","610319-000000010","1","1","0","1","61","6908","No  ","12/31/2019","56","0","11/05/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00161","DOOR, AL, QAAT, LH, ","610318-000000009","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00162","DOOR, AL, QAAT, RH, ","610319-000000011","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00163","DOOR,STL,QAAT,LH,660","610318-000000010","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00170","DOOR, AL, QAAT, RH, ","610319-000000012","1","1","0","1","61","6908","No  ","12/31/2019","56","0","11/05/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00176","DOOR,STL, RH,660MM X","610314-000000023","1","1","0","1","61","104084","No  ","06/25/2019","168","0","01/08/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00177","DOOR,STL,QAAT,LH,660","610318-000000033","1","1","0","1","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00180","DOOR, AL, QAAT, LH, ","610318-000000011","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00183","DOOR, AL, QAAT, LH, ","610318-000000012","2","2","0","2","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00191","DOOR, AL, QANT, LH, ","610318-000000013","2","2","0","2","61","6908","No  ","04/16/2019","56","0","02/19/2019","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00197","DOOR, AL, QA WTRTT, ","610319-000000014","1","1","0","1","61","6908","No  ","05/28/2019","56","0","04/02/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00198","DOOR, AL, QA WTRTT, ","610319-000000015","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00199","DOOR, AL, QA WTRTT, ","610318-000000014","1","1","0","1","61","6908","No  ","06/25/2019","56","0","04/30/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00201","DOOR, STL, QAWTRTT, ","610319-000000016","1","1","0","1","61","6908","No  ","06/09/2019","56","0","04/14/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00202","DOOR, STL, QAWTRTT, ","610319-000000017","1","1","0","1","61","6908","No  ","06/01/2019","56","0","04/06/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00203","DOOR, STL, WTRTT, RH","610317-000000009","1","1","0","1","61","6908","No  ","07/11/2019","56","0","05/16/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00204","DOOR, STL, QAWTRTT, ","610319-000000018","1","1","0","1","61","6908","No  ","02/04/2019","56","0","12/10/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00205","DOOR, STL, WTRTT, RH","610317-000000010","1","1","0","1","61","6908","No  ","07/11/2019","56","0","05/16/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00207","DOOR,STL,QAWTRTT,914","610318-000000015","1","1","0","1","61","6908","No  ","04/07/2019","56","0","02/10/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00208","DOOR, STL, QAWTRTT,L","610318-000000016","1","1","0","1","61","6908","No  ","06/01/2019","56","0","04/06/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00209","DOOR, STL, QAAT,762M","610318-000000034","1","1","0","1","61","6908","No  ","04/07/2019","112","0","12/16/2018","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00211","DOOR, STL, QAWTRTT, ","610318-000000017","1","1","0","1","61","6908","No  ","07/11/2019","56","0","05/16/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00214","DOOR, STL, QAWTRTT, ","610318-000000018","2","2","0","2","61","6908","No  ","06/01/2019","56","0","04/06/2019","EA ","0","0","0","2","0","2"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00215","DOOR, STL, QAWTRTT, ","610318-000000019","1","1","0","1","61","6908","No  ","07/11/2019","56","0","05/16/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00216","DOOR, STL, QAWTRTT, ","610318-000000020","1","1","0","1","61","6908","No  ","06/09/2019","56","0","04/14/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00218","DOOR, STL, QAWTRTT, ","610318-000000021","1","1","0","1","61","6908","No  ","06/09/2019","56","0","04/14/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00219","DOOR,STL,QAWTRTT,762","610319-000000019","1","1","0","1","61","6908","No  ","03/14/2019","56","0","01/17/2019","EA ","0","0","0","1","0","1"
"  8019 EBSCH, KRISTI   ","487","167","    167-01-00224","DOOR,STL,QAWTRTT,660","610318-000000023","1","1","0","1","61","6908","No  ","02/04/2019","56","0","12/10/2018","EA ","0","0","0","1","0","1"
"Buyer                  ","Proj. ","SWBS","Item            ","Description         ","Linked STD Item ","EBOM Qty","Orig.   ","Consum  ","Remain  ","Group ","Supplier","Hold","MRIY Date ","LTime","SHLF LF ","Plan Or.Dt","UOM","On Hand ","On Order","Alloc   ","    EFDB      "," Act. Issue   ","Shortage"
